@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric

@data
1665,'2023/11/20 18:13:35:470',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1666,'2023/11/20 18:13:35:487',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1667,'2023/11/20 18:13:35:503',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1668,'2023/11/20 18:13:35:520',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1669,'2023/11/20 18:13:35:537',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1670,'2023/11/20 18:13:35:553',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1671,'2023/11/20 18:13:35:569',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1672,'2023/11/20 18:13:35:589',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1673,'2023/11/20 18:13:35:603',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1674,'2023/11/20 18:13:35:620',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1675,'2023/11/20 18:13:35:637',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1676,'2023/11/20 18:13:35:653',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1677,'2023/11/20 18:13:35:671',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1678,'2023/11/20 18:13:35:687',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1679,'2023/11/20 18:13:35:704',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1680,'2023/11/20 18:13:35:720',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1681,'2023/11/20 18:13:35:737',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1682,'2023/11/20 18:13:35:753',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1683,'2023/11/20 18:13:35:770',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1684,'2023/11/20 18:13:35:787',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1685,'2023/11/20 18:13:35:803',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1686,'2023/11/20 18:13:35:820',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1687,'2023/11/20 18:13:35:837',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1688,'2023/11/20 18:13:35:853',39,13.449109,3.072296,-3.136594,-3.09402,-4.357324,-4.412978,-21.534647,-7.068253,0.85
1689,'2023/11/20 18:13:38:403',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1690,'2023/11/20 18:13:38:419',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1691,'2023/11/20 18:13:38:437',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1692,'2023/11/20 18:13:38:453',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1693,'2023/11/20 18:13:38:469',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1694,'2023/11/20 18:13:38:488',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1695,'2023/11/20 18:13:38:503',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1696,'2023/11/20 18:13:38:520',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1697,'2023/11/20 18:13:38:536',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1698,'2023/11/20 18:13:38:555',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1699,'2023/11/20 18:13:38:570',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1700,'2023/11/20 18:13:38:586',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1701,'2023/11/20 18:13:38:603',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1702,'2023/11/20 18:13:38:619',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1703,'2023/11/20 18:13:38:636',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1704,'2023/11/20 18:13:38:653',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1705,'2023/11/20 18:13:38:669',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1706,'2023/11/20 18:13:38:687',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1707,'2023/11/20 18:13:38:703',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1708,'2023/11/20 18:13:38:719',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1709,'2023/11/20 18:13:38:737',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1710,'2023/11/20 18:13:38:754',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1711,'2023/11/20 18:13:38:770',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1712,'2023/11/20 18:13:38:786',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1713,'2023/11/20 18:13:38:804',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1714,'2023/11/20 18:13:38:821',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1715,'2023/11/20 18:13:38:837',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1716,'2023/11/20 18:13:38:854',40,12.085582,2.522606,-2.823282,-2.78525,-4.586272,-4.64032,-23.492926,-6.571811,0.85
1717,'2023/11/20 18:13:48:088',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1718,'2023/11/20 18:13:48:103',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1719,'2023/11/20 18:13:48:120',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1720,'2023/11/20 18:13:48:137',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1721,'2023/11/20 18:13:48:153',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1722,'2023/11/20 18:13:48:170',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1723,'2023/11/20 18:13:48:187',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1724,'2023/11/20 18:13:48:203',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1725,'2023/11/20 18:13:48:219',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1726,'2023/11/20 18:13:48:236',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1727,'2023/11/20 18:13:48:254',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1728,'2023/11/20 18:13:48:270',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1729,'2023/11/20 18:13:48:286',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1730,'2023/11/20 18:13:48:303',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1731,'2023/11/20 18:13:48:320',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1732,'2023/11/20 18:13:48:336',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1733,'2023/11/20 18:13:48:353',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1734,'2023/11/20 18:13:48:370',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1735,'2023/11/20 18:13:48:386',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1736,'2023/11/20 18:13:48:405',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1737,'2023/11/20 18:13:48:420',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1738,'2023/11/20 18:13:48:437',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1739,'2023/11/20 18:13:48:453',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1740,'2023/11/20 18:13:48:470',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1741,'2023/11/20 18:13:48:487',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1742,'2023/11/20 18:13:48:502',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1743,'2023/11/20 18:13:48:520',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1744,'2023/11/20 18:13:48:537',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1745,'2023/11/20 18:13:48:553',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1746,'2023/11/20 18:13:48:572',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1747,'2023/11/20 18:13:48:586',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1748,'2023/11/20 18:13:48:603',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
1749,'2023/11/20 18:13:48:620',41,16.493349,1.532977,-3.167716,-3.082277,-9.526601,-9.371764,-17.560694,-8.010468,0
